0.21339169420814824 0.2543083960935379
1 0.2696924891811636 0.27276332814101295
2 0.279273428898888 0.2824825476867615
3 0.2790727214535041 0.2825234669307786
4 0.2709058875357243 0.2752379587133876
5 0.2735800827243723 0.2785380659730475
6 0.2673742162637656 0.27304926201064766
7 0.8266894608191087 0.8541545445842377
8 0.25770153620262004 0.26408780484018246
9 0.26781001983391195 0.274674249737151
10 0.2954703812722614 0.30344798177011134
11 0.280699721934055 0.28858493878257085
12 0.7889835486213481 0.8211871183161211
13 0.2641294758458022 0.27186911541242165
14 0.29283630719986864 0.30209125971387946
15 0.7789010911270524 0.8125421531879569
16 0.7715661092925 0.805829343887339
17 0.26286607591360406 0.2713427878012166
18 0.30799789485418017 0.3183498988029501
19 0.2656132200025918 0.27462717846766505
20 0.2158778457539698 0.22299069089916485
21 0.29537369577163547 0.3056909852393265
22 0.23680916637043156 0.24477878800927425
23 0.27746631078504297 0.2872096356920602
24 0.2641931479242956 0.2734905395993662
25 0.7526364857049019 0.7890298796748426
26 0.7518883932868796 0.7885224235039878
27 0.7498962622289215 0.786689743641988
28 0.26098611474687433 0.27055344815526616
29 0.2834055283402511 0.2939442152202413
30 0.2758255410554082 0.2860727419013179
31 0.2352406489917755 0.24384065451641881
32 0.7367203781204521 0.7748149003754614
33 0.30591697170556037 0.3179991042485305
34 0.7338706597665298 0.7723069279609263
35 0.24005768833914154 0.24941867159813808
36 0.28687487122508565 0.29840082024522163
37 0.7284993121292896 0.7674352310782316
38 0.26674706953591526 0.27747595536803454
39 0.7240973899509966 0.7633050749996799
40 0.3016236677486671 0.31425005018012325
41 0.25967865518810995 0.2704177100641559
42 0.30573784965452844 0.3192746789146431
43 0.26394148575271964 0.2753332471354118
44 0.7087025833253887 0.7493239648753149
45 0.2666637002805312 0.2782918455114699
46 0.23849591099030096 0.2487346743011057
47 0.7094355507924222 0.7505090654198707
48 0.7087092802531519 0.7499235105712271
49 0.5246222298130044 0.5519508624614545
50 0.21111746996892403 0.2202800476355986
51 0.70130589430375 0.7427543608831556
52 0.31337544475169127 0.3279662396963135
53 0.2795162394883337 0.2922654142694206
54 0.6963287010651754 0.7382487745376042
55 0.22990412729786033 0.24033056513168347
56 0.247858608364866 0.2593119370408125
57 0.24197168285884596 0.25316438892345233
58 0.2576846699837615 0.269727726768679
59 0.2391741604894765 0.2502409344952583
60 0.2625494790231721 0.27489388138995335
61 0.2570551149279833 0.26936920638855344
62 0.6855583688172101 0.7285362544943337
